year,month,day,name,title,query,share_text,url,alternate_url,high_res_url,high_res_width,high_res_height
2018,3,18,isidro-baldenegro-lopezs-52nd-birthday,Isidro Baldenegro López’s 52nd Birthday,Isidro Baldenegro López,Isidro Baldenegro López’s 52nd birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/isidro-baldenegro-lopezs-52nd-birthday-4994632076230656.3-l.png,https://lh3.googleusercontent.com/qR4W9YqjdKV7qdg8DyUacAuIc-SJLaXQN6SsLMEyelqSok8-_ptlnCx5ttT97ZhTWQeJBK6BiiAWqPLhK1DO7ZmJlLyAyq6APUYBijt7Uw,//www.google.com/logos/doodles/2018/isidro-baldenegro-lopezs-52nd-birthday-4994632076230656-2x.jpg,1092.0,400.0
2018,3,18,erich-ohsers-115th-birthday,Erich Ohser's 115th Birthday,Erich Ohser,Erich Ohser's 115th Birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/erich-ohsers-115th-birthday-5027886665826304.4-l.png,https://lh3.googleusercontent.com/xsxam9WWqR-z3naMJEtLh0xiBXnR5GSo_eB9UJtwbDdVprC_HBP133sJjTxSvC3OFEuxyM9MpXa9XkMx6Uk0qbHLiyiICYeqOxAYXsc,//www.google.com/logos/doodles/2018/erich-ohsers-115th-birthday-5027886665826304-2x.jpg,1000.0,400.0
2018,3,18,russia-elections-2018,Russia Elections 2018,Russia Elections 2018,Russia Elections 2018 #GoogleDoodle,//www.google.com/logos/doodles/2018/russia-elections-2018-6582763074355200-l.png,https://lh3.googleusercontent.com/Ex-ihwuQkcnhp6DC7ZteZLdUqC9M_wPKLSF3MVUJxWAcwwMOrhMICe_2LJcBJUr9I8MoSA-vBGf1pcrQRlNHgaXbriN99ixbk8dwE51sFw,//www.google.com/logos/doodles/2018/russia-elections-2018-6582763074355200-2x.jpg,1000.0,400.0
2018,3,19,fathers-day-2018-bolivia-honduras-italy-portugal-spain,"Father's Day 2018 (Bolivia, Honduras, Italy, Portugal, Spain)",Father's Day,Happy Father's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/fathers-day-2018-bolivia-honduras-italy-portugal-spain-5528159624626176.2-l.png,https://lh3.googleusercontent.com/rzbbi1lsuD0ob-yFW2Nhp7-H-O4aaYUoCUNhk1kMSbMP1ekilQLFNtimgWFrOU5DeB6AzFey74dorXHPLkxshMHfDZ3wa2yWsMcmrl6p,//www.google.com/logos/doodles/2018/fathers-day-2018-bolivia-honduras-italy-portugal-spain-5528159624626176-2x.jpg,1000.0,400.0
2018,3,20,fall-equinox-2018-southern-hemisphere,Fall Equinox 2018 (Southern Hemisphere),Fall Equinox,Happy Fall Equinox 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/fall-equinox-2018-6545460612300800.4-law.gif,https://lh3.googleusercontent.com/9HyoDhhVWXMbouSaBXYjeta_PGPVKwItcS2S839ls2ol93FEnXr5RZ2qSwj7m98ma_JbWtjexMppeTFgWYxM6k77pEBGhBtGUmlrYGtE,//www.google.com/logos/doodles/2018/fall-equinox-2018-6545460612300800.2-2xa.gif,1132.0,400.0
2018,3,20,spring-equinox-2018-northern-hemisphere,Spring Equinox 2018 (Northern Hemisphere),Spring Equinox,Happy Spring Equinox 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/spring-equinox-2018-5263345362927616.2-law.gif,https://lh3.googleusercontent.com/nwvlPhxt6qc3EV830gzgvQLrZVxM8EBDTujONOXFXe6obffPluzFACs0DRI-tp6WKhPZX-Fn3K6LUbOB6BL_c8Jdf3EP3NLQIJb2unWa,//www.google.com/logos/doodles/2018/spring-equinox-2018-5263345362927616-2xa.gif,1132.0,400.0
2018,3,20,tunisia-national-day-2018,Tunisia National Day 2018,Tunisia National Day 2018,Tunisia National Day 2018 #GoogleDoodle,//www.google.com/logos/doodles/2018/tunisia-national-day-6461049875202048-law.gif,https://lh3.googleusercontent.com/qmuB13b-jNvUbB_L7R6URzspjFpOupjC0pmuDgnWr2zo6rH4Pw4guim125eNY7I29Fxt_ZZn4ZnJxFWFP0U-lSciGGF_pE5Ag5kS4VvY,//www.google.com/logos/doodles/2018/tunisia-national-day-6461049875202048.4-2xa.gif,1150.0,460.0
2018,3,20,usmar-ismails-97th-birthday,Usmar Ismail’s 97th Birthday,Usmar Ismail,Usmar Ismail’s 97th birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/usmar-ismails-97th-birthday-6322954328604672.2-l.png,https://lh3.googleusercontent.com/mV7mHe3SNz5XNGnntvPBu5ho7ggfmUKBMUTfwppBq4wYC5WRY4EvM3Zk--Y-rDq5FRExd1RwmsxfcBvrWcEdYBbFz-6h_oL3onXngKeA,//www.google.com/logos/doodles/2018/usmar-ismails-97th-birthday-6322954328604672-2x.png,1000.0,400.0
2018,3,21,netherlands-elections-2018,Netherlands Elections 2018,Netherlands Elections 2018,Netherlands Elections 2018 #GoogleDoodle,//www.google.com/logos/doodles/2018/netherlands-elections-2018-6712947291193344.3-l.png,https://lh3.googleusercontent.com/_fmEKZpfMQOXG3C0gZTE3bn120AJ2vKB_t0fc23q6iGHdeLtUM5PFCBSQrK4wIBlosHTVHsNhr8FKxzoJ9ayn7fmVJVSdnAkJ4cf8-Fq1A,//www.google.com/logos/doodles/2018/netherlands-elections-2018-6712947291193344-2x.jpg,1000.0,400.0
2018,3,21,mothers-day-2018-mena,Mother's Day 2018 (MENA),Mother's Day,Happy Mother's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/mothers-day-2018-mena-5211062591815680-l.png,https://lh3.googleusercontent.com/J8Oy_IzxbA9YYW8PVaOOAqKo9K6Y9weTOEe5cANCIR03XRU9vr348fbL09D-OHxz0XslyPeobZe3YuhbyYTIagj6u1MoEIRTWi8RrHBc,//www.google.com/logos/doodles/2018/mothers-day-2018-mena-5211062591815680-2x.jpg,1000.0,400.0
2018,3,21,ustad-bismillah-khans-102nd-birthday,Ustad Bismillah Khan’s 102nd Birthday,Ustad Bismillah Khan,Ustad Bismillah Khan’s 102nd birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/ustad-bismillah-khans-102nd-birthday-6753651837108224.2-l.png,https://lh3.googleusercontent.com/BDPs1OcUj0KIOV-CBBVsIX224O7FGLvUDTf8VCEcSWI7OwkPxyetwTkbPuaC6ouE9DxMSU5egm7wi1Ps75xy8uE3l-mezlWf8NyVJxeK6Q,//www.google.com/logos/doodles/2018/ustad-bismillah-khans-102nd-birthday-6753651837108224-2x.png,1150.0,460.0
2018,3,21,nowruz-2018,Nowruz 2018,Nowruz,Happy Nowruz 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/nowruz-2018-5825185201520640.2-law.gif,https://lh3.googleusercontent.com/DVseVuHdM4dJAZ2RU8kDgXcVLGavz_0Nwk2LK-lrjHEPwHwaYrhEn-6Pzb9jsS4XYTKn3Bc8snwKbCDzEYVZAGl6qdL0h9ZJXKzUVbuT,//www.google.com/logos/doodles/2018/nowruz-2018-5825185201520640-2xa.gif,1000.0,400.0
2018,3,21,guillermo-haros-105th-birthday,Guillermo Haro’s 105th Birthday,Guillermo Haro,Guillermo Haro’s 105th birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/guillermo-haros-105th-birthday-6241048765399040.6-l.png,https://lh3.googleusercontent.com/Ifj-of9Ep5XthR2lZl9_d_8-ObxO89oAq89IwazGGDreBtwKZEwJg_VAP7BEWBdaq6PN2AanVQNb-usx9Fw6-95G9iC63XePq1xiHG7a,//www.google.com/logos/doodles/2018/guillermo-haros-105th-birthday-6241048765399040-2x.png,1000.0,387.0
2018,3,22,katsuko-saruhashis-98th-birthday,Katsuko Saruhashi’s 98th Birthday,Katsuko Saruhashi,Katsuko Saruhashi’s 98th birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/katsuko-saruhashis-98th-birthday-5535920697638912.4-l.png,https://lh3.googleusercontent.com/YFtKP6HiwcM0nU9hya5DALMtHXvtOk_Ym4b2SdEx52Fp9c-C_f9AEKgLliLfYj0U54cZ-44zpkTr8QkeiL8faepWHvB1nQi8L1biAfw,//www.google.com/logos/doodles/2018/katsuko-saruhashis-98th-birthday-5535920697638912.4-2x.png,1166.0,460.0
2018,3,25,greece-national-day-2018,Greece National Day 2018,Greek National Day,"Happy National Day, Greece! #GoogleDoodle",//www.google.com/logos/doodles/2018/greece-national-day-2018-6052008195784704-l.png,https://lh3.googleusercontent.com/Q0E92fka1nzasrPW7cSq8F3uzm3RVcTo5_Y7-e-Ca6ZSHZ-ANmSl25KkhHbk5bbxs0kzzntG5fFQL1JIXc_kDerDUKEl9j-pZx7o7QHW,//www.google.com/logos/doodles/2018/greece-national-day-2018-6052008195784704-2x.png,1000.0,400.0
2018,3,25,farouque-shaikhs-70th-birthday,Farouque Shaikh’s 70th Birthday,Farouque Shaikh,Farouque Shaikh’s 70th birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/farouque-shaikhs-70th-birthday-4843024361193472.5-l.png,https://lh3.googleusercontent.com/efxfYcSsehZR0JdbS1B9UDJH4A3fviVuPlK1NfKsIJ48xld1ujirfxfN0TS_HVXK86BMQtInWONWwmwks43nxbCL_ot0xVbEQHP3utM,//www.google.com/logos/doodles/2018/farouque-shaikhs-70th-birthday-4843024361193472.3-2x.jpg,1150.0,460.0
2018,3,26,julie-victoire-daubies-194th-birthday,Julie Victoire Daubié's 194th Birthday,Julie Victoire Daubié,Julie Victoire Daubié's 194th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/julie-victoire-daubies-194th-birthday-5517211618770944.6-l.png,https://lh3.googleusercontent.com/TrqHy2ZV7hgixrOkoNFFRD6R8CVQZDnKrQDh1qNZOmwglIMdOhDCkQimQzWttG5uFOgbLDKakXTwxQZnhoddoV7LpdXpMFcHByPoo-95eQ,//www.google.com/logos/doodles/2018/julie-victoire-daubies-194th-birthday-5517211618770944.2-2x.jpg,844.0,444.0
2018,3,26,45th-anniversary-of-the-chipko-movement,45th Anniversary of the Chipko Movement,Chipko Movement,45th Anniversary of the Chipko Movement #GoogleDoodle ,//www.google.com/logos/doodles/2018/45th-anniversary-of-the-chipko-movement-4881238832709632-l.png,https://lh3.googleusercontent.com/1j6hTi4ciysMXkNzQMcFGUhulDGFw-7rEbFvaVECdny8ZRtCLFTbWZFXPhasptaqzOGSBJlu38PLczw1TIP7DzLuKm7ZLt6FNLy2Vdg,//www.google.com/logos/doodles/2018/45th-anniversary-of-the-chipko-movement-4881238832709632-2x.jpg,1150.0,460.0
2018,3,26,bangladesh-independence-day-2018,Bangladesh Independence Day 2018,Bangladesh Independence Day 2018,Bangladesh Independence Day 2018 #GoogleDoodle,//www.google.com/logos/doodles/2018/bangladesh-national-day-2018-4886268574957568-law.gif,https://lh3.googleusercontent.com/jEAFUzfUF0vESTq8tpYv9KYfIXpRYszdQ8UYqg5ewYDCFXcQ9aTt2mQhjKU2NMMRQ1rvarBJumkCcA7m7ffJ6GCiFdFe_pu019jL5Xs,//www.google.com/logos/doodles/2018/bangladesh-national-day-2018-4886268574957568-2xa.gif,1150.0,460.0
2018,3,28,hannah-glasses-310th-birthday,Hannah Glasse’s 310th Birthday,Hannah Glasse,Hannah Glasse’s 310th birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/hannah-glasses-310th-birthday-5894265455509504.4-l.png,https://lh3.googleusercontent.com/bfpPvvrVTkDlqwLb8YgeNum1HPmVOZv2OTWB6MOUWlPvfhEO5xf-iOIV4UrgyOo9PsrQmla-RfnkuyAEUE-lBYWIse9AGoCeIAESzWU,//www.google.com/logos/doodles/2018/hannah-glasses-310th-birthday-5894265455509504-2x.jpg,1189.0,430.0
2018,3,29,mario-panis-107th-birthday,Mario Pani’s 107th Birthday,Mario Pani,Mario Pani’s 107th birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/mario-panis-107th-birthday-4879364280811520.3-l.png,https://lh3.googleusercontent.com/kdLaJur4DOrGe0kCrkAwwGWxvuATEvPTmnkfo8otuVuSIvcWUkN8Aewb17dAVp8rQe-J-cIrt88lVZbp0k3txizHKvkeW3feQnYt5FtB,//www.google.com/logos/doodles/2018/mario-panis-107th-birthday-4879364280811520-2x.png,1150.0,460.0
2018,3,31,anandi-gopal-joshis-153rd-birthday,Anandi Gopal Joshi’s 153rd Birthday,Anandi Gopal Joshi,Anandi Gopal Joshi’s 153rd birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/anandi-gopal-joshis-153rd-birthday-6701627435122688.2-l.png,https://lh3.googleusercontent.com/IN-x_iwClExs9zjaZwqtjbxv4EBnuatvF5KYzhz34g3TaApGswlfVZYSaSBBjXr4jNo92OsG4lX4YbJ0fj9ZPTUyDmq-PbWxMI_mnBIntw,//www.google.com/logos/doodles/2018/anandi-gopal-joshis-153rd-birthday-6701627435122688-2x.jpg,1150.0,460.0
2018,4,2,francisco-balagtas-230th-birthday,Francisco Balagtas’ 230th Birthday,Francisco Balagtas,Francisco Balagtas’ 230th Birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/francisco-balagtas-230th-birthday-5802603605655552.6-l.png,https://lh3.googleusercontent.com/lvSJXs4ADOJO_-0tBThVch0e6KUhcn5UBZB5DiITy_me9eNDeAo6a9ZBdcR6bkTn3gusP2WTy86XBGLOmmpuS9v04-euFF5EKxfvYeQ,//www.google.com/logos/doodles/2018/francisco-balagtass-230th-birthday-5802603605655552-2x.png,1000.0,400.0
2018,4,3,kamaladevi-chattopadhyays-115th-birthday,Kamaladevi Chattopadhyay’s 115th Birthday,Kamaladevi Chattopadhyay,Kamaladevi Chattopadhyay’s 115th birthday! #GoogleDoodle ,//www.google.com/logos/doodles/2018/kamaladevi-chattopadhyays-115th-birthday-5444188786130944-l.png,https://lh3.googleusercontent.com/mohdkmm15wCGrh4jcEP8ea3WBJcutLtccGYa3nh7Foz1K0hU2HgHroJmnCKvepHIx72l7jqQd2fsZoW5araWA_Y-l8A9HndrypFrL1Sx,//www.google.com/logos/doodles/2018/kamaladevi-chattopadhyays-115th-birthday-5444188786130944-2x.jpg,1000.0,400.0
2018,4,3,john-harrisons-325th-birthday,John Harrison’s 325th Birthday,John Harrison,John Harrison’s 325th birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/john-harrisons-325th-birthday-5799427074686976-l.png,https://lh3.googleusercontent.com/735W85LtbU3YWDU0KcTJKRLUTafljXooor_PDg3E0BWRiZqEg6x3S1VSamZ4ct3_KzVJdZAWKNqotcL9pKS2I1P8Go82LBbCRVsc6aUZKQ,//www.google.com/logos/doodles/2018/john-harrisons-325th-birthday-5799427074686976-2x.jpg,913.0,426.0
2018,4,3,nazia-hassans-53rd-birthday,Nazia Hassan’s 53rd Birthday,Nazia Hassan,Nazia Hassan’s 53rd birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/nazia-hassans-53rd-birthday-5085760611942400.2-law.gif,https://lh3.googleusercontent.com/GHRo5_uC3yxZ2CW66iC7Qtc0HKDcuduIUBsXfn8CMJfZQlCgybV7ITWX0qQ8Ca_aMvHrZs1klWfGk-cFHz1tIKpH08bfiSN7zRgTCYcwkg,//www.google.com/logos/doodles/2018/nazia-hassans-53rd-birthday-5085760611942400-2xa.gif,1150.0,460.0
2018,4,4,childrens-day-2018-taiwan,Children's Day 2018 (Taiwan),Children's Day ,Happy Children's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/childrens-day-2018-taiwan-4669667200204800-l.png,https://lh3.googleusercontent.com/msr6FtmIsZ-BKIMCo4UeUXv6J6bIq0wPqzlcVottBSCLzqlM_f0rGaN0aFUkFhuEDh3pYVO-m2eS0v3bXnnoWN2Cx-wHry1btvpUCu8,//www.google.com/logos/doodles/2018/childrens-day-2018-taiwan-4669667200204800-2x.png,1150.0,460.0
2018,4,4,2018-commonwealth-games,2018 Commonwealth Games,2018 Commonwealth Games,Let the games begin! #GoogleDoodle,//www.google.com/logos/doodles/2018/2018-commonwealth-games-6251439633465344.3-law.gif,https://lh3.googleusercontent.com/LxNgoekSkzqc5MQ6a7vI6QFq8OLrdtdItR0MFOBYyZcIciWEvgsqd8eldVLb4FI3R-mlFI5K_E3jT32sTCKmZj632mIwWS6Wulaj2Iw,//www.google.com/logos/doodles/2018/2018-commonwealth-games-6251439633465344.2-2xa.gif,1000.0,400.0
2018,4,4,dr-maya-angelous-90th-birthday,Dr. Maya Angelou’s 90th Birthday,Maya Angelou,Dr. Maya Angelou's 90th birthday #StillIRise #GoogleDoodle,//www.google.com/logos/doodles/2018/dr-maya-angelous-90th-birthday-5544539824586752.9-l.png,https://lh3.googleusercontent.com/gK3x989smUFCaxuXQCblrtAqiV84yygZd-xbpan_4ZvmeMoq8q_k4e50FQz89_imx65vTkgEzgz-iduRftTfb2UawCI9hTXNPWDMRQkD,//www.google.com/logos/doodles/2018/dr-maya-angelous-90th-birthday-5544539824586752.3-2xa.gif,719.0,400.0
2018,4,7,mothers-day-2018-armenia,Mother's Day 2018 (Armenia),Mother's Day ,Happy Mother's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/mothers-day-2018-armenia-5015615407390720-l.png,https://lh3.googleusercontent.com/Kv1KOJvAUemrq_zABtzGcUjFDtCGfOJYpn470bHWqpQ6tA7YsQJWtT3GK0B7rLyvA1lmF5RcWsQ-kl_5nx-IK78qk-zOFq9TekR6g81xgA,//www.google.com/logos/doodles/2018/mothers-day-2018-armenia-5015615407390720-2x.jpg,1000.0,400.0
2018,4,8,hungarian-elections-2018,Hungarian Elections 2018,Hungarian Elections 2018,Hungarian Elections 2018 #GoogleDoodle,//www.google.com/logos/doodles/2018/hungarian-elections-2018-4793274479935488-l.png,https://lh3.googleusercontent.com/fX1FFOa2cN5Iba8GIqIO1EzfuaW41ZC3kSV9p4dcWz5zue4QkRw8_VClxdu6jW7rOGk4llCzl-mwtLCJ6Sq9-H1uvTB-0vo3etSA0Ea1DQ,//www.google.com/logos/doodles/2018/hungarian-elections-2018-4793274479935488.3-2x.jpg,1000.0,400.0
2018,4,8,maria-felixs-104th-birthday,María Félix’s 104th Birthday,María Félix,María Félix’s 104th birthday! #GoogleDoodle,//www.google.com/logos/doodles/2018/maria-felixs-104th-birthday-5182247790444544.2-l.png,https://lh3.googleusercontent.com/VoS_bKxpYBPED2hOMxEo8GlQ-IrVlA-6ecSlvuHnmtQpKPWw-_MqP0r8eGUPYHG_F01YjReDuHd2yTz8pxw8HWXbPWqOJn82PRM-rNP5,//www.google.com/logos/doodles/2018/maria-felixs-104th-birthday-5182247790444544-2x.jpg,1150.0,460.0
2018,4,10,omar-sharifs-86th-birthday,Omar Sharif’s 86th Birthday,Omar Sharif,Omar Sharif’s 86th Birthday! #GoogleDoodle ,//www.google.com/logos/doodles/2018/omar-sharifs-86th-birthday-5009066723115008-law.gif,https://lh3.googleusercontent.com/7-GMuRXoe71FMR7hnQRipNwR5UhoJA0ZTwyQEqFlEITaHue1pKhSVcI81gm5V_7UeDhHsGl-X225KTGvyJTNLo-lUBJUhkH4jhtVfPr0,//www.google.com/logos/doodles/2018/omar-sharifs-86th-birthday-5009066723115008-2xa.gif,949.0,400.0
2018,4,11,k-l-saigals-114th-birthday,K. L. Saigal’s 114th Birthday,K. L. Saigal,K. L. Saigal’s 114th birthday #GoogleDoodle,//www.google.com/logos/doodles/2018/k-l-saigals-114th-birthday-4586126462418944.2-l.png,https://lh3.googleusercontent.com/K3TgHmxQ3r4CvIOXamoLS6OiK4u0RqgDUihAzY_Lpo3GqIjW0z_Q4NhsR1lF-vahyJl1ulGx1AmPfkvJUBtK1qdZB-ql4TGc8QtGkus,//www.google.com/logos/doodles/2018/k-l-saigals-114th-birthday-4586126462418944-2x.jpg,1000.0,400.0
2018,4,12,childrens-day-2018-bolivia,Children's Day 2018 (Bolivia),Children's Day,Happy Children's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/childrens-day-2018-bolivia-6368510509842432-l.png,https://lh3.googleusercontent.com/pmJNieeq_60LAqmKJli1-xsfCgVIDMCGlN4fREg3RDADK2kw5VNxRvQHwDXHjTXy_ZsJYLhaivO7lE87bHYPSwc2YYLud-qk53xAn8pEJw,//www.google.com/logos/doodles/2018/childrens-day-2018-bolivia-6368510509842432-2x.png,1150.0,460.0
2018,4,13,teachers-day-2018-ecuador,Teachers' Day 2018 (Ecuador),Teacher's Day,Happy Teacher's Day 2018! #GoogleDoodle,//www.google.com/logos/doodles/2018/teachers-day-2018-ecuador-5046955783749632-law.gif,https://lh3.googleusercontent.com/wHgjtvdbdZwsjSgSrql6tlTuEBpeIO_MW6iRWZ5iggQ9wKY_SsptIDuTlHyTh2IyZaq9A0sxfqsiDmYOMKY76F1BABpn9a87hMAJYJmOqw,//www.google.com/logos/doodles/2018/teachers-day-2018-ecuador-5046955783749632-2xa.gif,1000.0,400.0
